Date,Description,Category,Amount_MXN,Amount_USD,Source_File,Account_Type,Status
2025-02-21,WWW.MUBI.COM            NEW YORK,,179.00,,2025-02.csv,credit,
2025-02-22,CABLE Y COMU MORELIA SA CIUDAD DE MEXIC,,719.37,,2025-02.csv,credit,
2025-02-22,LIVERPOOL INTER 0039    MEXICO DF,,34499.25,,2025-02.csv,credit,
2025-02-22,MERCPAGO*MUGLA          San Pedro Gar,,13620.00,,2025-02.csv,credit,
2025-02-22,RAPPI*RAPPI MEXICO      MEXICO CITY,,121.50,,2025-02.csv,credit,
2025-02-22,REST LARDO              CIUDAD DE MEX,,45.00,,2025-02.csv,credit,
2025-02-22,UBER TRIP               HTTPS://HELP.UB,,161.92,,2025-02.csv,credit,
2025-02-23,AEROMEXICO 8697744      NUEVO PORTAL,,4486.12,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,42.45,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,450.69,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,569.14,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,1021.50,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,966.59,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,1091.39,,2025-02.csv,credit,
2025-02-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,1666.42,,2025-02.csv,credit,
2025-02-23,AMAZON MX*PRIME VIDEO R MEXICO CITY,,50.00,,2025-02.csv,credit,
2025-02-23,APPLE.COM/BILL          CUPERTINO,,17.00,,2025-02.csv,credit,
2025-02-23,APPLE.COM/BILL          CUPERTINO,,109.00,,2025-02.csv,credit,
2025-02-23,APPLE.COM/BILL          CUPERTINO,,219.00,,2025-02.csv,credit,
2025-02-23,ELPALACIOHIERRO COM     MEXICO,,1220.28,,2025-02.csv,credit,
2025-02-23,ETSY.COM - CORASSTUECKV IRELAND,,3923.54,,2025-02.csv,credit,
2025-02-23,GAIA DESIGN             CUAUHTEMOC,,2055.28,,2025-02.csv,credit,
2025-02-23,GOOGLE *NEST            G.CO/HELPPAY#,,150.00,,2025-02.csv,credit,
2025-02-23,GOOGLE *WORKSPACE       CC@GOOGLE.COM,,200.00,,2025-02.csv,credit,
2025-02-23,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,,139.00,,2025-02.csv,credit,
2025-02-23,PALACIODEHIERRO DURANGO MEXICO,,6658.94,,2025-02.csv,credit,
2025-02-23,RAPPI*RAPPI MEXICO      MEXICO CITY,,233.80,,2025-02.csv,credit,
2025-02-23,RAPPI*RAPPI MEXICO      MEXICO CITY,,311.60,,2025-02.csv,credit,
2025-02-24,REST GARDELA            CIUDAD DE MEX,,3309.90,,2025-02.csv,credit,
2025-02-25,ATARANTADOS             CIUDAD DE MEX,,335.50,,2025-02.csv,credit,
2025-02-25,BILLPOCKET*CAFE V 15ADD CUAUHTEMOC,,3100.00,,2025-02.csv,credit,
2025-02-25,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-02.csv,credit,
2025-02-25,Transfer to Karen,Transfer:Karen,1000.00,,banregio-2025-02.pdf,debit,
2025-02-26,AMAZON MX MARKETPLACE*A MEXICO CITY,,1419.93,,2025-02.csv,credit,
2025-02-26,AMAZON MX*AD FREE FOR P MEXICO CITY,,50.00,,2025-02.csv,credit,
2025-02-26,REST OJO ROJO DINNER    CIUDAD DE MEX,,385.00,,2025-02.csv,credit,
2025-02-27,AMAZON MX MARKETPLACE*A MEXICO CITY,,427.49,,2025-02.csv,credit,
2025-02-27,AMAZON MX MARKETPLACE*A MEXICO CITY,,565.00,,2025-02.csv,credit,
2025-02-27,AMAZON MX*AMAZON RETAIL MEXICO CITY,,594.83,,2025-02.csv,credit,
2025-02-27,ANTHROPIC               PASADENA,,1051.24,,2025-02.csv,credit,
2025-02-27,AUDIBLE*5J64M9F93       AMZN.COM/BILL,,314.32,,2025-02.csv,credit,
2025-02-27,CLAUDE.AI SUBSCRIPTION  PASADENA,,420.49,,2025-02.csv,credit,
2025-02-27,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,347.60,,2025-02.csv,credit,
2025-02-27,UBER TRIP               HTTPS://HELP.UB,,49.91,,2025-02.csv,credit,
2025-02-28,BELMONDO                MEXICO,,319.00,,2025-02.csv,credit,
2025-02-28,CAFE TORMENTA           MEXICO,,108.00,,2025-02.csv,credit,
2025-02-28,"GITHUB, INC.            SAN FRANCISCO",,294.86,,2025-02.csv,credit,
2025-03-01,GOOGLE *GSUITE_ROMERO.  CC@GOOGLE.COM,,144.00,,2025-03.csv,credit,
2025-03-01,GRACIAS POR SU PAGO EN LINEA,,-50000.00,,2025-03.csv,credit,
2025-03-01,GRACIAS POR SU PAGO EN LINEA,,-49900.00,,2025-03.csv,credit,
2025-03-01,GRACIAS POR SU PAGO EN LINEA,,-49800.00,,2025-03.csv,credit,
2025-03-01,GRACIAS POR SU PAGO EN LINEA,,-5641.25,,2025-03.csv,credit,
2025-03-01,RAPPI*RAPPI MEXICO      MEXICO CITY,,348.80,,2025-03.csv,credit,
2025-03-01,REST POPOCATEPETL       CIUDAD DE MEX,,582.00,,2025-03.csv,credit,
2025-03-01,UBER TRIP               HTTPS://HELP.UB,,145.93,,2025-03.csv,credit,
2025-03-01,UBER TRIP               HTTPS://HELP.UB,,170.27,,2025-03.csv,credit,
2025-03-02,OPENPAY*STARLINK        CIUDAD DE MEXIC,,1100.00,,2025-03.csv,credit,
2025-03-02,RAPPI*RAPPI MEXICO      MEXICO CITY,,872.80,,2025-03.csv,credit,
2025-03-02,X CORP. PAID FEATURES   BASTROP,,168.48,,2025-03.csv,credit,
2025-03-03,AMAZON MX*PRIME VIDEO C MEXICO CITY,,109.00,,2025-03.csv,credit,
2025-03-03,EL CALIFA ROMA          MEXICO,,861.35,,2025-03.csv,credit,
2025-03-03,REST OJO ROJO DINNER    CIUDAD DE MEX,,374.00,,2025-03.csv,credit,
2025-03-03,UBER TRIP               HTTPS://HELP.UB,,242.21,,2025-03.csv,credit,
2025-03-03,ZTL*OPERADORA DE CAFETE METEPEC,,90.00,,2025-03.csv,credit,
2025-03-03,ZTL*QUENTIN CAFÉ        MEXICO,,88.00,,2025-03.csv,credit,
2025-03-03,Transfer to Karen,Transfer:Karen,3500.00,,banregio-2025-03.pdf,debit,
2025-03-03,Transfer to Karen,Transfer:Karen,900.00,,banregio-2025-03.pdf,debit,
2025-03-04,APPLE.COM/BILL          CUPERTINO,,327.00,,2025-03.csv,credit,
2025-03-04,ATARANTADOS             CIUDAD DE MEX,,308.00,,2025-03.csv,credit,
2025-03-04,CGO AUT TELCEL REGION 8 MERIDA,,804.99,,2025-03.csv,credit,
2025-03-04,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-03.csv,credit,
2025-03-04,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,,4282.95,,2025-03.csv,credit,
2025-03-04,RAPPI*RAPPI MEXICO      MEXICO CITY,,59.50,,2025-03.csv,credit,
2025-03-04,SONORA GRILL SANTA FE   MEXICO,,922.88,,2025-03.csv,credit,
2025-03-04,UBER TRIP               HTTPS://HELP.UB,,210.68,,2025-03.csv,credit,
2025-03-05,BELMONDO                MEXICO,,319.00,,2025-03.csv,credit,
2025-03-05,PIZZA FELIX             MEXICO,,1328.25,,2025-03.csv,credit,
2025-03-05,REST DRUNKENDOG 0001449 CIUDAD DE MEX,,1161.50,,2025-03.csv,credit,
2025-03-06,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,,34.00,,2025-03.csv,credit,
2025-03-06,OEL*DEIGO~RAMEN~ROMA~NO CUAHTEMOC,,65.00,,2025-03.csv,credit,
2025-03-06,OEL*DEIGO~RAMEN~ROMA~NO CUAHTEMOC,,341.00,,2025-03.csv,credit,
2025-03-06,UBER TRIP               HTTPS://HELP.UB,,68.20,,2025-03.csv,credit,
2025-03-07,AMAZON MX MARKETPLACE*A MEXICO CITY,,169.00,,2025-03.csv,credit,
2025-03-07,AMAZON MX MARKETPLACE*A MEXICO CITY,,262.24,,2025-03.csv,credit,
2025-03-07,AMAZON MX MARKETPLACE*A MEXICO CITY,,529.00,,2025-03.csv,credit,
2025-03-07,AMAZON MX MARKETPLACE*A MEXICO CITY,,649.00,,2025-03.csv,credit,
2025-03-07,MERCADOPAGO*88RESTAURAN CDMX,,1239.60,,2025-03.csv,credit,
2025-03-07,REST GARDELA            CIUDAD DE MEX,,4449.50,,2025-03.csv,credit,
2025-03-07,WHITEPAPER.MX           SAN PEDRO GARZA,,159.00,,2025-03.csv,credit,
2025-03-07,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-03.pdf,debit,
2025-03-08,CONEKTA*ESCAPEROOMSMEXI CDMX,,-700.00,,2025-03.csv,credit,
2025-03-08,CONEKTA*ESCAPEROOMSMEXI CDMX,,700.00,,2025-03.csv,credit,
2025-03-08,LALO]                   MEXICO,,1668.65,,2025-03.csv,credit,
2025-03-08,MERCADOPAGO*CASAVIRGINI Cuauht?moc,,5844.00,,2025-03.csv,credit,
2025-03-08,UBER TRIP               HTTPS://HELP.UB,,76.78,,2025-03.csv,credit,
2025-03-09,GIGI                    MEXICO,,868.25,,2025-03.csv,credit,
2025-03-09,UBER TRIP               HTTPS://HELP.UB,,21.00,,2025-03.csv,credit,
2025-03-09,UBER TRIP               HTTPS://HELP.UB,,36.92,,2025-03.csv,credit,
2025-03-09,UBER TRIP               HTTPS://HELP.UB,,145.59,,2025-03.csv,credit,
2025-03-09,UBER TRIP               HTTPS://HELP.UB,,173.05,,2025-03.csv,credit,
2025-03-10,REST OJO ROJO DINNER    CIUDAD DE MEX,,385.00,,2025-03.csv,credit,
2025-03-10,WHISTLE.COM             PORTLAND,,171.93,,2025-03.csv,credit,
2025-03-10,Transfer to Karen,Transfer:Karen,1000.00,,banregio-2025-03.pdf,debit,
2025-03-11,AMAZON MX*AMAZON RETAIL MEXICO CITY,,868.10,,2025-03.csv,credit,
2025-03-11,BELMONDO                MEXICO,,319.00,,2025-03.csv,credit,
2025-03-11,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-03.csv,credit,
2025-03-12,MARCELLO                MEXICO,,500.50,,2025-03.csv,credit,
2025-03-12,REST PANADERIA ROSETTA  CIUDAD DE MEX,,700.35,,2025-03.csv,credit,
2025-03-12,TELEFONOS DE MEXICO SAB CIUDAD DE MEXIC,,1149.00,,2025-03.csv,credit,
2025-03-13,ENO ROMA                MEXICO,,462.00,,2025-03.csv,credit,
2025-03-13,THE REST IS HISTORY     HAYWARDS HEATH,,160.47,,2025-03.csv,credit,
2025-03-13,Transfer to Karen,Transfer:Karen,200.00,,banregio-2025-03.pdf,debit,
2025-03-13,Transfer to Karen,Transfer:Karen,300.00,,banregio-2025-03.pdf,debit,
2025-03-14,FS *PUT.IO              877-327-8914,,203.84,,2025-03.csv,credit,
2025-03-14,NETPAY*ROKAI RAMEN 2 RI Ciudad De Mexic,,6555.00,,2025-03.csv,credit,
2025-03-14,REST OJO ROJO DINNER    CIUDAD DE MEX,,1374.25,,2025-03.csv,credit,
2025-03-14,SHRM TRUSTEES BVI LTD   TORTOLA,,4244.39,,2025-03.csv,credit,
2025-03-14,UBER TRIP               HTTPS://HELP.UB,,84.14,,2025-03.csv,credit,
2025-03-14,Transfer to Karen,Transfer:Karen,5099.00,,banregio-2025-03.pdf,debit,
2025-03-15,AMAZON MX MARKETPLACE*A MEXICO CITY,,998.00,,2025-03.csv,credit,
2025-03-15,AMAZON MX MARKETPLACE*A MEXICO CITY,,1731.60,,2025-03.csv,credit,
2025-03-15,ROTOPLAS SERVICIO       CDMX,,369.00,,2025-03.csv,credit,
2025-03-15,UBER TRIP               HTTPS://HELP.UB,,398.20,,2025-03.csv,credit,
2025-03-17,AMAZON MX MARKETPLACE*A MEXICO CITY,,89.00,,2025-03.csv,credit,
2025-03-17,AMAZON MX*AMAZON RETAIL MEXICO CITY,,795.00,,2025-03.csv,credit,
2025-03-17,BUNA CAFE RICO SAPI     CIUDAD DE MEX,,395.00,,2025-03.csv,credit,
2025-03-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-03.csv,credit,
2025-03-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,772.80,,2025-03.csv,credit,
2025-03-17,SR CROISSANT 000355734  CIUDAD DE MEX,,100.00,,2025-03.csv,credit,
2025-03-18,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-03.csv,credit,
2025-03-18,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-03.csv,credit,
2025-03-18,RAPPI*RAPPI MEXICO      MEXICO CITY,,1411.80,,2025-03.csv,credit,
2025-03-18,REST POLLOS PONCHO 0001 CIUDAD DE MEX,,211.20,,2025-03.csv,credit,
2025-03-18,SP STACKEDSTORE.COM     SINGAPORE,,7365.26,,2025-03.csv,credit,
2025-03-18,Mortgage Payment,Housing:Mortgage,27779.73,,banregio-2025-03.pdf,debit,
2025-03-19,EL PALACIO DE HIERRO DU MEXICO,,24199.45,,2025-03.csv,credit,
2025-03-19,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,344.30,,2025-03.csv,credit,
2025-03-19,NETFLIX.COM             NETFLIX.COM,,514.71,,2025-03.csv,credit,
2025-03-20,F45 TRAINING CONDESA    CIUDAD DE MEX,,350.00,,2025-03.csv,credit,
2025-03-20,PETCO CONDESA II        CUAUHTEMOC,,459.00,,2025-03.csv,credit,
2025-03-20,REST OJO ROJO DINNER    CIUDAD DE MEX,,319.00,,2025-03.csv,credit,
2025-03-21,AMAZON MX MARKETPLACE*A MEXICO CITY,,899.99,,2025-03.csv,credit,
2025-03-21,ATARANTADOS             CIUDAD DE MEX,,339.90,,2025-03.csv,credit,
2025-03-21,DELIRIO                 MEXICO,,40.00,,2025-03.csv,credit,
2025-03-21,DELIRIO                 MEXICO,,980.00,,2025-03.csv,credit,
2025-03-21,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-03.csv,credit,
2025-03-21,RAPPI*RAPPI MEXICO      MEXICO CITY,,655.80,,2025-03.csv,credit,
2025-03-21,SPOTIFY MX              MEXICO,,129.00,,2025-03.csv,credit,
2025-03-21,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-03.pdf,debit,
2025-03-22,CABLE Y COMU MORELIA SA CIUDAD DE MEXIC,,719.38,,2025-03.csv,credit,
2025-03-22,GIGI                    MEXICO,,879.74,,2025-03.csv,credit,
2025-03-22,OSTERIA MATTEA          MEXICO,,4456.25,,2025-03.csv,credit,
2025-03-23,AEROMEXICO 8697744      NUEVO PORTAL,,4486.12,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,42.45,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,450.69,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,569.14,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI MKT*AMAZO MEXICO CITY,,1021.50,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,966.59,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,1091.39,,2025-03.csv,credit,
2025-03-23,AMAZON MX MSI RETAIL*AM MEXICO CITY,,1666.42,,2025-03.csv,credit,
2025-03-23,APPLE.COM/BILL          CUPERTINO,,17.00,,2025-03.csv,credit,
2025-03-23,APPLE.COM/BILL          CUPERTINO,,129.00,,2025-03.csv,credit,
2025-03-23,CASAS DE COMIDA DEGU S  CIUDAD DE MEX,,763.60,,2025-03.csv,credit,
2025-03-23,GOOGLE *NEST            G.CO/HELPPAY#,,150.00,,2025-03.csv,credit,
2025-03-23,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,,139.00,,2025-03.csv,credit,
2025-03-23,PALACIODEHIERRO DURANGO MEXICO,,6658.88,,2025-03.csv,credit,
2025-03-23,WWW.MUBI.COM            NEW YORK,,179.00,,2025-03.csv,credit,
2025-03-23,ZTL*RIMESSA VINOS       CIUDAD DE MÉXIC,,675.00,,2025-03.csv,credit,
2025-03-24,APPLE.COM/BILL          CUPERTINO,,476.00,,2025-03.csv,credit,
2025-03-24,GOOGLE *WORKSPACE       CC@GOOGLE.COM,,200.00,,2025-03.csv,credit,
2025-03-24,REST OJO ROJO DINNER    CIUDAD DE MEX,,297.00,,2025-03.csv,credit,
2025-03-24,Transfer to Karen,Transfer:Karen,540.00,,banregio-2025-03.pdf,debit,
2025-03-25,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-03.csv,credit,
2025-03-25,PALACIODEHIERRO DURANGO MEXICO,,1499.00,,2025-03.csv,credit,
2025-03-25,RAPPI*RAPPI MEXICO      MEXICO CITY,,761.80,,2025-03.csv,credit,
2025-03-25,REST SANTORIA I         CIUDAD DE MEX,,4485.00,,2025-03.csv,credit,
2025-03-25,UBER TRIP               HTTPS://HELP.UB,,46.53,,2025-03.csv,credit,
2025-03-26,AMAZON MX MARKETPLACE*A MEXICO CITY,,424.15,,2025-03.csv,credit,
2025-03-26,AMAZON MX MARKETPLACE*A MEXICO CITY,,565.00,,2025-03.csv,credit,
2025-03-26,AMAZON MX MARKETPLACE*A MEXICO CITY,,669.00,,2025-03.csv,credit,
2025-03-26,AMAZON MX*AD FREE FOR P MEXICO CITY,,50.00,,2025-03.csv,credit,
2025-03-26,BILLPOCKET*CAFE V 15ADD CUAUHTEMOC,,4650.00,,2025-03.csv,credit,
2025-03-26,RAPPI*RAPPI MEXICO      MEXICO CITY,,450.80,,2025-03.csv,credit,
2025-03-26,RESTAURAT CAMOMILA      CIUDAD DE MEX,,370.70,,2025-03.csv,credit,
2025-03-27,AMAZON MX MARKETPLACE*A MEXICO CITY,,369.00,,2025-03.csv,credit,
2025-03-27,AMAZON MX MARKETPLACE*A MEXICO CITY,,549.00,,2025-03.csv,credit,
2025-03-27,AUDIBLE*4T4C88LU3       AMZN.COM/BILL,,311.96,,2025-03.csv,credit,
2025-03-27,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-03.csv,credit,
2025-03-27,RAPPI*RAPPI MEXICO      MEXICO CITY,,713.80,,2025-03.csv,credit,
2025-03-27,REST DR PIZZA CONDESA 0 CIUDAD DE MEX,,805.00,,2025-03.csv,credit,
2025-03-27,REST OJO ROJO DINNER    CIUDAD DE MEX,,374.00,,2025-03.csv,credit,
2025-03-28,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,,419.02,,2025-03.csv,credit,
2025-03-28,ENO ROMA                MEXICO,,462.00,,2025-03.csv,credit,
2025-03-28,REST DRUNKENDOG 0001449 CIUDAD DE MEX,,554.87,,2025-03.csv,credit,
2025-03-29,BAR ISAAK HOSPEDAJE     MEXICO,,775.50,,2025-03.csv,credit,
2025-03-29,OEL*ABYSSMO             CUAHUTEMOC,,1650.00,,2025-03.csv,credit,
2025-03-29,PASTELERIA FICELLE      CIUDAD DE MEX,,128.00,,2025-03.csv,credit,
2025-03-30,ANTHROPIC               SAN FRANCISCO,,1047.56,,2025-03.csv,credit,
2025-03-30,"GITHUB, INC.            SAN FRANCISCO",,293.31,,2025-03.csv,credit,
2025-03-30,UBER TRIP               HTTPS://HELP.UB,,63.66,,2025-03.csv,credit,
2025-03-30,UBER TRIP               HTTPS://HELP.UB,,166.05,,2025-03.csv,credit,
2025-03-30,ZTL*CEVICHI BICHI __    CDMX,,1431.75,,2025-03.csv,credit,
2025-03-31,AMAZON MX MARKETPLACE*A MEXICO CITY,,-3.01,,2025-03.csv,credit,
2025-03-31,REST OJO ROJO DINNER    CIUDAD DE MEX,,330.00,,2025-03.csv,credit,
2025-03-31,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-03.pdf,debit,
2025-04-01,ATARANTADOS             CIUDAD DE MEX,,322.85,,2025-04.csv,credit,
2025-04-01,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-04.csv,credit,
2025-04-01,OPENPAY*STARLINK        CIUDAD DE MEXIC,,1100.00,,2025-04.csv,credit,
2025-04-01,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,144.00,,2025-04.csv,credit,
2025-04-01,Transfer to Karen,Transfer:Karen,800.00,,banregio-2025-04.pdf,debit,
2025-04-02,AMAZON MX*AMAZON RETAIL MEXICO CITY,,181.67,,2025-04.csv,credit,
2025-04-02,AMAZON MX*AMAZON RETAIL MEXICO CITY,,264.90,,2025-04.csv,credit,
2025-04-02,BILLPOCKET*CAFE V 8DF0A CUAUHTEMOC,,1700.00,,2025-04.csv,credit,
2025-04-02,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,361.10,,2025-04.csv,credit,
2025-04-02,IWANTMYNAME IWANTMYNAME AUCKLAND,,1933.82,,2025-04.csv,credit,
2025-04-02,X CORP. PAID FEATURES   BASTROP,,168.06,,2025-04.csv,credit,
2025-04-03,AMAZON MX*PRIME VIDEO C MEXICO CITY,,129.00,,2025-04.csv,credit,
2025-04-03,ENO ROMA                MEXICO,,462.00,,2025-04.csv,credit,
2025-04-03,F45 TRAINING CONDESA    CIUDAD DE MEX,,170.00,,2025-04.csv,credit,
2025-04-03,GRACIAS POR SU PAGO EN LINEA,,-50000.00,,2025-04.csv,credit,
2025-04-03,GRACIAS POR SU PAGO EN LINEA,,-49900.00,,2025-04.csv,credit,
2025-04-03,GRACIAS POR SU PAGO EN LINEA,,-49800.00,,2025-04.csv,credit,
2025-04-03,GRACIAS POR SU PAGO EN LINEA,,-17965.70,,2025-04.csv,credit,
2025-04-03,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,144.00,,2025-04.csv,credit,
2025-04-04,AMAZON MX MARKETPLACE*A MEXICO CITY,,619.00,,2025-04.csv,credit,
2025-04-04,CGO AUT TELCEL REGION 8 MERIDA,,563.49,,2025-04.csv,credit,
2025-04-04,MIDJOURNEY INC.         SOUTH SAN FRANC,,2344.63,,2025-04.csv,credit,
2025-04-04,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,,4210.90,,2025-04.csv,credit,
2025-04-04,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,-144.00,,2025-04.csv,credit,
2025-04-04,REST OJO ROJO DINNER    CIUDAD DE MEX,,330.00,,2025-04.csv,credit,
2025-04-04,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-04.pdf,debit,
2025-04-04,Transfer to Karen,Transfer:Karen,2000.00,,banregio-2025-04.pdf,debit,
2025-04-05,BUNA CAFE RICO SAPI     CIUDAD DE MEX,,45.00,,2025-04.csv,credit,
2025-04-05,NETPAY*THE LAMB 2 TABAS Ciudad De Mexic,,3645.50,,2025-04.csv,credit,
2025-04-05,RAPPI*RAPPI MEXICO      MEXICO CITY,,252.70,,2025-04.csv,credit,
2025-04-05,RAPPI*RAPPI MEXICO      MEXICO CITY,,643.90,,2025-04.csv,credit,
2025-04-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,585.00,,2025-04.csv,credit,
2025-04-06,BUNA CAFE RICO SAPI     CIUDAD DE MEX,,45.00,,2025-04.csv,credit,
2025-04-06,GIGI                    MEXICO,,822.25,,2025-04.csv,credit,
2025-04-06,UBER TRIP               HTTPS://HELP.UB,,72.26,,2025-04.csv,credit,
2025-04-07,ATARANTADOS             CIUDAD DE MEX,,350.90,,2025-04.csv,credit,
2025-04-07,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,,39.00,,2025-04.csv,credit,
2025-04-07,UBER EATS               HTTPS://HELP.UB,,368.00,,2025-04.csv,credit,
2025-04-07,WHITEPAPER.MX           SAN PEDRO GARZA,,159.00,,2025-04.csv,credit,
2025-04-08,ALMANEGRACAFE ROMA      MEXICO,,74.80,,2025-04.csv,credit,
2025-04-08,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-04.csv,credit,
2025-04-08,RAPPI*RAPPI MEXICO      MEXICO CITY,,1680.00,,2025-04.csv,credit,
2025-04-09,AMAZON MX MARKETPLACE*A MEXICO CITY,,565.00,,2025-04.csv,credit,
2025-04-09,AMAZON MX MARKETPLACE*A MEXICO CITY,,2580.00,,2025-04.csv,credit,
2025-04-09,RAPPI*RAPPI MEXICO      MEXICO CITY,,318.70,,2025-04.csv,credit,
2025-04-09,Transfer to Karen,Transfer:Karen,2000.00,,banregio-2025-04.pdf,debit,
2025-04-10,ANTHROPIC               SAN FRANCISCO,,526.13,,2025-04.csv,credit,
2025-04-10,REST OJO ROJO DINNER    CIUDAD DE MEX,,330.00,,2025-04.csv,credit,
2025-04-11,ANTHROPIC               SAN FRANCISCO,,522.13,,2025-04.csv,credit,
2025-04-11,BUNA CAFE RICO SAPI     CIUDAD DE MEX,,395.00,,2025-04.csv,credit,
2025-04-11,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,341.00,,2025-04.csv,credit,
2025-04-11,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-04.pdf,debit,
2025-04-12,1PASSWORD               TORONTO,,999.98,,2025-04.csv,credit,
2025-04-12,LA AMERICANA            CIUDAD DE MEX,,977.50,,2025-04.csv,credit,
2025-04-12,OPENPAY*RAPPI           CIUDAD DE MEXIC,,1533.70,,2025-04.csv,credit,
2025-04-12,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-04.csv,credit,
2025-04-12,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-04.csv,credit,
2025-04-12,RAPPI*RAPPI MEXICO      MEXICO CITY,,928.70,,2025-04.csv,credit,
2025-04-13,AMAZON MX*AMAZON RETAIL MEXICO CITY,,891.08,,2025-04.csv,credit,
2025-04-13,APPLE.COM/BILL          CUPERTINO,,199.00,,2025-04.csv,credit,
2025-04-13,FELIXES FELICES AV MEXI MEXICO,,851.00,,2025-04.csv,credit,
2025-04-13,FS *PUT.IO              877-327-8914,,208.64,,2025-04.csv,credit,
2025-04-13,THE REST IS HISTORY     HAYWARDS HEATH,,164.78,,2025-04.csv,credit,
2025-04-14,ALMANEGRACAFE ROMA      MEXICO,,85.80,,2025-04.csv,credit,
2025-04-14,ENO ROMA                MEXICO,,456.50,,2025-04.csv,credit,
2025-04-15,GOOGLE *TINDER          G.CO/HELPPAY#,,164.00,,2025-04.csv,credit,
2025-04-17,ALFIL ARABE RESTAURANT  CIUDAD DE MEX,,1995.25,,2025-04.csv,credit,
2025-04-17,AMAZON MX*AMAZON RETAIL MEXICO CITY,,279.00,,2025-04.csv,credit,
2025-04-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,50.00,,2025-04.csv,credit,
2025-04-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,635.70,,2025-04.csv,credit,
2025-04-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,923.70,,2025-04.csv,credit,
2025-04-17,ROTOPLAS SERVICIO       CDMX,,369.00,,2025-04.csv,credit,
2025-04-18,AMAZON MX MARKETPLACE*A MEXICO CITY,,359.00,,2025-04.csv,credit,
2025-04-18,AMAZON MX*AMAZON RETAIL MEXICO CITY,,899.00,,2025-04.csv,credit,
2025-04-18,EL PALACIO DE HIERRO DU MEXICO,,1095.00,,2025-04.csv,credit,
2025-04-18,NESPRESSO MEXICO SA DE  MEXICO,,360.00,,2025-04.csv,credit,
2025-04-18,PALACIODEHIERRO DURANGO MEXICO,,25998.70,,2025-04.csv,credit,
2025-04-18,PALACIODEHIERRO LE BIST MEXICO,,1189.10,,2025-04.csv,credit,
