Fecha,Fecha de Compra,Descripción,Importe,Monto en moneda extranjera,Tipo de Cambio,Información Adicional,Aparece en su Estado de Cuenta como,Dirección,Población/Provincia,Código postal,País,Referencia
31 Dec 2025,31 Dec 2025,UBER,1124.31,60.98 USD,,,UBER TRIP               HTTPS://HELP.UB,"1455 MARKET ST
4TH FLOOR
SAN FRANCISCO
CA",,94103,UNITED STATES,'AT253650004000010304181'
30 Dec 2025,31 Dec 2025,BLOOMINGDALES  SOHO 000 NEW YORK,4026.51,217.80 USD,,,BLOOMINGDALES  SOHO 000 NEW YORK,"504 BROADWAY
NEW YORK
NY",,10012-4406,UNITED STATES,'AT253650004000010284560'
30 Dec 2025,30 Dec 2025,"GITHUB, INC.            SAN FRANCISCO",258.12,14.00 USD,,,"GITHUB, INC.            SAN FRANCISCO","275 BRANNAN STREET
SAN FRANCISCO
CA",,94107,UNITED STATES,'AT253640004000010335871'
30 Dec 2025,31 Dec 2025,Muji - SOHO 000000061   NEW YORK,1193.64,64.74 USD,,,Muji - SOHO 000000061   NEW YORK,"455 BROADWAY
NEW YORK
NY",,10013-2575,UNITED STATES,'AT253650004000010284944'
30 Dec 2025,31 Dec 2025,NYCT PAYGO              NEW YORK,53.46,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253650004000010310823'
30 Dec 2025,31 Dec 2025,NYCT PAYGO              NEW YORK,53.46,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253650004000010286608'
30 Dec 2025,30 Dec 2025,THE MUSEUM OF MODERN AR NEW YORK,4174.25,226.40 USD,,,THE MUSEUM OF MODERN AR NEW YORK,"ATTN SOHO STORE
81 SPRING ST
NEW YORK
NY",,10012-3904,UNITED STATES,'AT253640004000010348939'
30 Dec 2025,31 Dec 2025,TST* JACKS WIFE FREDA - NEW YORK,2461.22,133.49 USD,,,TST* JACKS WIFE FREDA - NEW YORK,"270 LAFAYETTE STREET SUIT
NEW YORK
NY",,10012,UNITED STATES,'AT253650004000010295622'
30 Dec 2025,30 Dec 2025,UBER,1029.23,55.78 USD,,,UBER TRIP               HTTPS://HELP.UB,"1455 MARKET ST
4TH FLOOR
SAN FRANCISCO
CA",,94103,UNITED STATES,'AT253640004000010360503'
29 Dec 2025,30 Dec 2025,AMAZON MX MARKETPLACE*A MEXICO CITY,574.65,,,RFCANE140618P37 /REF3U6lGKOZnALkSTmBrUdJ,AMAZON MX MARKETPLACE*A MEXICO CITY,"MANUEL AVILA CAMACHO 36
LOMAS DE CHAPULTEPEC I SECCION
MIGUEL HIDALGO
MEXICO",,11000,MEXICO,'AT253640004000010341955'
29 Dec 2025,30 Dec 2025,APPLE STORE R250 R250   NEW YORK,2591.55,140.45 USD,,,APPLE STORE R250 R250   NEW YORK,"401 W 14TH ST
FRNT C
NEW YORK
NY",,10014-1099,UNITED STATES,'AT253640004000010365806'
29 Dec 2025,29 Dec 2025,GOLDENBAR WEST VILLAGE  NEW YORK,5365.60,290.79 USD,,,GOLDENBAR WEST VILLAGE  NEW YORK,"GOLDENBAR WEST VILLAGE. E
NEW YORK
NY",,10014,UNITED STATES,'AT253630004000010313804'
29 Dec 2025,29 Dec 2025,KOBRICK COFFEE CO.      NEW YORK,287.66,15.59 USD,,,KOBRICK COFFEE CO.      NEW YORK,"22 9TH AVE
NEW YORK
NY",,10014,UNITED STATES,'AT253630004000010312153'
29 Dec 2025,30 Dec 2025,NYCT PAYGO              NEW YORK,53.50,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253640004000010361538'
29 Dec 2025,30 Dec 2025,NYCT PAYGO              NEW YORK,53.50,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253640004000010361526'
29 Dec 2025,30 Dec 2025,NYCT PAYGO              NEW YORK,53.50,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253640004000010361535'
29 Dec 2025,30 Dec 2025,NYCT PAYGO              NEW YORK,53.50,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253640004000010336690'
29 Dec 2025,30 Dec 2025,NYCT PAYGO              NEW YORK,53.50,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253640004000010336684'
29 Dec 2025,31 Dec 2025,RAMEN MISOYA            NEW YORK,1445.50,78.40 USD,,,RAMEN MISOYA            NEW YORK,"535 HUDSON ST
NEW YORK
NY",,10014,UNITED STATES,'AT253650004000010304127'
29 Dec 2025,30 Dec 2025,SOHO HOUSE NEW YORK INC NEW YORK,2598.01,140.80 USD,,,SOHO HOUSE NEW YORK INC NEW YORK,"29-35 9TH AVE
NEW YORK
NY",,10014,UNITED STATES,'AT253640004000010361605'
29 Dec 2025,29 Dec 2025,TST* ACADIA 300649638   NEW YORK,1929.04,104.91 USD,,,TST* ACADIA 300649638   NEW YORK,"101 EAST 57TH ST
NEW YORK
NY",,10019,UNITED STATES,'AT253630004000010338285'
29 Dec 2025,30 Dec 2025,TST* BENJAMIN STEAKHOUS NEW YORK,9740.51,527.89 USD,,,TST* BENJAMIN STEAKHOUS NEW YORK,"23 E 40TH ST
NEW YORK
NY",,10017,UNITED STATES,'AT253640004000010336705'
28 Dec 2025,28 Dec 2025,BLACKLANE   *129583276  BERLIN,2807.97,152.71 USD,,,BLACKLANE   *129583276  BERLIN,"FEURIGSTR. 59
BERLIN",,10827,GERMANY,'AT253620004000010326135'
28 Dec 2025,29 Dec 2025,KIN RAMEN               NEW YORK,2402.33,130.65 USD,,,KIN RAMEN               NEW YORK,"129 W 56TH ST
NEW YORK
NY",,10019,UNITED STATES,'AT253630004000010320852'
28 Dec 2025,29 Dec 2025,MUJI NY 59th  ST 000000 NEW YORK,6120.49,332.86 USD,,,MUJI NY 59th  ST 000000 NEW YORK,"127 E 59TH ST
NEW YORK
NY",,10022,UNITED STATES,'AT253630004000010312197'
28 Dec 2025,29 Dec 2025,NYCT PAYGO              NEW YORK,53.32,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253630004000010334101'
28 Dec 2025,29 Dec 2025,NYCT PAYGO              NEW YORK,53.32,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253630004000010337410'
28 Dec 2025,29 Dec 2025,NYCT PAYGO              NEW YORK,53.32,2.90 USD,,,NYCT PAYGO              NEW YORK,"ATTN: NYCT CONTROLLER
""2 BROADWAY, 15TH FLOOR""
NEW YORK
NY",,10004,UNITED STATES,'AT253630004000010334089'
28 Dec 2025,28 Dec 2025,TST* LAISSEZ-FAIRE 0000 NEW YORK,1107.85,60.25 USD,,,TST* LAISSEZ-FAIRE 0000 NEW YORK,"10 THEATRE ALY
NEW YORK
NY",,10038,UNITED STATES,'AT253620004000010322836'
28 Dec 2025,28 Dec 2025,VARIETY COFFEE ROASTERS New York,168.61,9.17 USD,,,VARIETY COFFEE ROASTERS New York,"140 NASSAU STREET
NEW YORK
NY",,10038,UNITED STATES,'AT253620004000010323665'
27 Dec 2025,27 Dec 2025,AUDIBLE*9Z1JX7K73       AMZN.COM/BILL,274.89,14.95 USD,,,AUDIBLE*9Z1JX7K73       AMZN.COM/BILL,"1 WASHINGTON PARK
NEWARK
NJ",,07102-3122,UNITED STATES,'AT253610004000010338364'
27 Dec 2025,28 Dec 2025,CANAL SMOKE GIFT AND CO NEW YORK,611.75,33.27 USD,,,CANAL SMOKE GIFT AND CO NEW YORK,"342 CANAL ST
NEW YORK
NY",,10013,UNITED STATES,'AT253620004000010303345'
27 Dec 2025,29 Dec 2025,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,395.00,,,,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,"1600 AMPHITHEATRE PARKWAY
MOUNTAIN VIEW",,94043,UNITED STATES,'AT253630004000010329558'
27 Dec 2025,28 Dec 2025,TST* AU CHEVAL NEW YORK NEW YORK,2330.81,126.76 USD,,,TST* AU CHEVAL NEW YORK NEW YORK,"333 CORTLANDT ALLEY
NEW YORK
NY",,10013,UNITED STATES,'AT253620004000010312137'
27 Dec 2025,27 Dec 2025,UBER TRIP               HTTPS://HELP.UB,317.06,,,,UBER TRIP               HTTPS://HELP.UB,"MR. TREUBLAAN 7
AMSTERDAM",,1097 DP,NETHERLANDS,'AT253610004000010322405'
27 Dec 2025,27 Dec 2025,UBER TRIP               HTTPS://HELP.UB,534.32,,,,UBER TRIP               HTTPS://HELP.UB,"MR. TREUBLAAN 7
AMSTERDAM",,1097 DP,NETHERLANDS,'AT253610004000010322374'
27 Dec 2025,28 Dec 2025,UNITED AIRLINES         HOUSTON,183.87,10.00 USD,,,UNITED AIRLINES         HOUSTON,"HSCAC - 12TH FLOOR
609 MAIN STREET
HOUSTON
TX",,77002,UNITED STATES,'AT253620004000010306285'
26 Dec 2025,27 Dec 2025,AIR SHOP                CANCUN,236.00,,,RFCCAS0407163Z1 /REF006627,AIR SHOP                CANCUN,"CARRETERA CANCUN CHETUMAL KM 22
CIUDAD DE CANCUN
CANCUN
CANCUN",,77569,MEXICO,'AT253610004000010329179'
26 Dec 2025,26 Dec 2025,AMAZON MX*AD FREE FOR P MEXICO CITY,50.00,,,RFCANE140618P37 /REF2XEPeLnMP7efFl4nR08b,AMAZON MX*AD FREE FOR P MEXICO CITY,"MANUEL AVILA CAMACHO 36
LOMAS DE CHAPULTEPEC I SECCION
MIGUEL HIDALGO
MEXICO",,11000,MEXICO,'AT253590004000010229525'
26 Dec 2025,27 Dec 2025,MUSEO DE LA GASTRONOMIA MERIDA,2832.00,,,RFCLOW140704LPA /REF000963,MUSEO DE LA GASTRONOMIA MERIDA,"CALLE 62 466
CENTRO
MERIDA",,97000,MEXICO,'AT253610004000010310102'
25 Dec 2025,25 Dec 2025,AMAZON MX MARKETPLACE*A MEXICO CITY,987.77,,,RFCANE140618P37 /REFeNPBPqfxgrxf1btMe8IW,AMAZON MX MARKETPLACE*A MEXICO CITY,"MANUEL AVILA CAMACHO 36
LOMAS DE CHAPULTEPEC I SECCION
MIGUEL HIDALGO
MEXICO",,11000,MEXICO,'AT253590004000010229919'
25 Dec 2025,26 Dec 2025,REST REC CITY CENTER 00 MERIDA YUC,1723.50,,,RFCEMS0912039N7,REST REC CITY CENTER 00 MERIDA YUC,"CALLE 45 336
SAN RAMON NORTE
MERIDA YUC",,97117,MEXICO,'AT253600004000010248348'
24 Dec 2025,26 Dec 2025,AMAZON MX MARKETPLACE*A MEXICO CITY,506.91,,,RFCANE140618P37 /REF3hHxh6xN56FcDf0vTlkN,AMAZON MX MARKETPLACE*A MEXICO CITY,"MANUEL AVILA CAMACHO 36
LOMAS DE CHAPULTEPEC I SECCION
MIGUEL HIDALGO
MEXICO",,11000,MEXICO,'AT253600004000010239484'
24 Dec 2025,24 Dec 2025,APPLE.COM/BILL          CUPERTINO,138.00,,,,APPLE.COM/BILL          CUPERTINO,"ONE APPLE PARKY WAY
CUPERTINO",,95014,UNITED STATES,'AT253580004000010372410'
24 Dec 2025,24 Dec 2025,GANDHI ISLA MERIDA      MERIDA,1634.00,,,RFCLGA0111296B6 /REF731587071614,GANDHI ISLA MERIDA      MERIDA,"AV 24 TABLEJE CATASTRAL 30 020 LOC
PA 54 SANTA GERTRUDIS
MERIDA",,97305,MEXICO,'AT253580004000010386427'
24 Dec 2025,24 Dec 2025,UBER TRIP               HTTPS://HELP.UB,226.69,,,,UBER TRIP               HTTPS://HELP.UB,"MR. TREUBLAAN 7
AMSTERDAM",,1097 DP,NETHERLANDS,'AT253580004000010366627'
24 Dec 2025,24 Dec 2025,UBER TRIP               HTTPS://HELP.UB,370.54,,,,UBER TRIP               HTTPS://HELP.UB,"MR. TREUBLAAN 7
AMSTERDAM",,1097 DP,NETHERLANDS,'AT253580004000010376851'
23 Dec 2025,23 Dec 2025,AEROMEXICO 8697744      NUEVO PORTAL,8442.84,,,"CARGO 04 DE 12
RFCAME880912I89 /REFHXFNPX",AEROMEXICO 8697744      NUEVO PORTAL,"AV PASEO DE LA REFORMA 243 25
CUAUHTEMOC
CUAUHTEMOC
MEXICO",,06500,MEXICO,'AT252900404000010308683'
23 Dec 2025,23 Dec 2025,APPLE.COM/BILL          CUPERTINO,17.00,,,,APPLE.COM/BILL          CUPERTINO,"ONE APPLE PARKY WAY
CUPERTINO",,95014,UNITED STATES,'AT253570004000010349775'
23 Dec 2025,23 Dec 2025,APPLE.COM/BILL          CUPERTINO,129.00,,,,APPLE.COM/BILL          CUPERTINO,"ONE APPLE PARKY WAY
CUPERTINO",,95014,UNITED STATES,'AT253570004000010349988'
23 Dec 2025,23 Dec 2025,APPLE.COM/BILL          CUPERTINO,438.00,,,,APPLE.COM/BILL          CUPERTINO,"ONE APPLE PARKY WAY
CUPERTINO",,95014,UNITED STATES,'AT253570004000010349776'
23 Dec 2025,23 Dec 2025,EL PALACIO DE HIERRO DU MEXICO,3166.56,,,"CARGO 06 DE 09
RFCPHI830429MG6 /REF000000001217",EL PALACIO DE HIERRO DU MEXICO,"DURANGO 230
ROMA
CUAUHTEMOC
MEXICO",,06700,MEXICO,'AT252080604000010325280'
23 Dec 2025,24 Dec 2025,ESTACION DE SERVICIOS L MERIDA,1120.69,,,RFCESP070604HG0 /REF420059793,ESTACION DE SERVICIOS L MERIDA,"CARR MERIDA DZIBILCHALTUN TC 18408
DZIBILCHALTUN
MERIDA",,97300,MEXICO,'AT253580004000010375137'
23 Dec 2025,25 Dec 2025,GOOGLE *NEST            G.CO/HELPPAY#,200.00,,,,GOOGLE *NEST            G.CO/HELPPAY#,"1600 AMPHITHEATRE PARKWAY
MOUNTAIN VIEW",,94043,UNITED STATES,'AT253590004000010236107'
23 Dec 2025,24 Dec 2025,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,159.00,,,,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,"1600 AMPHITHEATRE PARKWAY
MOUNTAIN VIEW",,94043,UNITED STATES,'AT253580004000010390984'
23 Dec 2025,23 Dec 2025,PALACIODEHIERRO DURANGO MEXICO,4263.25,,,"CARGO 07 DE 12
RFCPHI830429MG6 /REF843815",PALACIODEHIERRO DURANGO MEXICO,"DURANGO 230
ROMA
CUAUHTEMOC
MEXICO",,06700,MEXICO,'AT251880704000010316517'
23 Dec 2025,24 Dec 2025,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,200.00,,,RFCOLA1012082G0 /REF4297771196,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,"MONTES URALES 445 PISO 5
LOMAS DE CHAPULTEPEC I SECCION
MIGUEL HIDALGO
MEXICO",,11000,MEXICO,'AT253580004000010364380'
23 Dec 2025,24 Dec 2025,REST TAQUITOS PM PZA V  MERIDA YUC,727.95,,,RFCEMS0912039N7,REST TAQUITOS PM PZA V  MERIDA YUC,"C 36 DIAG 352 L 16
CENTRO
MERIDA YUC",,97000,MEXICO,'AT253580004000010370367'
22 Nov 2025,14 Jan 2026,=DLORAPPI               CABA,117.29,"9.400,00 ARS",,,=DLORAPPI               CABA,"THAMES 1617
.
CIUDAD AUTONOMA DE BUENOS AIRES",,C1414DDG,ARGENTINA,'AT260140004000010313632'
